"pays","Country Code","Area","Production","Import Quantity","Food","Population growth (annual %)","Population, total","Ease of doing business score (0 = lowest performance to 100 = best performance)","GDP (constant 2015 US$)","Cost to import, border compliance (US$)","Cost to import, documentary compliance (US$)","Political Stability and Absence of Violence/Terrorism: Estimate","comlang_off","dist","EEE"
"Barbade","BRB","Barbados",-0.27853173335966,-0.405398680496399,-0.286033493959879,-1.06979453997774,-0.281600696331633,-0.465973917775523,-0.239895385639346,3.21411090614461,-0.0499069930963645,1.27236211376388,0,0.244361451975328,0
"Botswana","BWA","Botswana",-0.283725139496093,-0.392042625131634,-0.28891383946305,0.831409823288913,-0.268658962021307,0.179705538348348,-0.234113061752267,-0.852148775409389,-0.479145373603742,1.33946273178846,0,0.671065651535366,0
"Centrafricaine (la République)","CAF","Central African Republic",-0.281870351590224,-0.387590606676712,-0.286444971888904,0.363384397367389,-0.252991180131531,-2.20563644014973,-0.241338666037626,0.629047620748299,1.75178537148576,-2.18696299545436,1,-0.19687659398431,0
"Canada","CAN","Canada",0.273453147426924,0.382608586024775,0.340647391944324,0.141668251768859,-0.0421427258246429,1.22649719348025,0.620539163266423,-0.6733073488524,0.0144391627815686,1.23713504899613,1,0.0160569755516425,0
"Suisse","CHE","Switzerland",-0.247742254122236,-0.213961886934758,-0.230483973541582,-0.530218113150661,-0.228412119315937,0.991187246277876,0.143353635117399,-0.811137576080924,-0.683073166935226,1.57160169785921,1,-1.43242890966601,0
"Chili","CHL","Chile",0.00079932526419589,0.195623810918056,-0.0119891932296106,-0.0936928971160232,-0.161820953126449,0.676712036590396,-0.108650878819156,-0.387044569223929,-0.564676240119829,0.142264223207314,0,1.48799975116293,0
"Chine","CHN","China",7.57797887831981,7.66165875982207,8.64344904379922,-0.863522544502326,8.75053586122504,1.04301821429945,7.03056506550837,-0.505184763991234,-0.424401620305935,-0.144921060660605,0,0.593672152108695,0
"Côte d'Ivoire","CIV","C?te d'Ivoire",-0.26480630285623,-0.409850698951321,-0.269574376798902,1.17646863304941,-0.118410733947048,-0.249351464121552,-0.211895147255569,0.0145455780115117,0.55065730002076,-0.979887690042385,1,-0.275401867862151,0
"Cameroun","CMR","Cameroon",-0.253306617839843,-0.405398680496399,-0.256818560999145,1.20880876584105,-0.117385031223455,-1.3853514105032,-0.223270088823861,2.31957758525268,3.54833004359765,-1.55852687637844,1,-0.222972696038817,0
"Congo, Rép. dém. du","COD","Democratic Republic of the Congo",-0.280757478846703,0.164459681733603,-0.234187274902801,1.7692296379688,0.273521986458616,-2.15549683124088,-0.219716314805837,6.27485072134681,3.11592387609794,-1.59616651593218,1,0.0277651575377612,0
"Congo","COG","Congo",-0.281870351590224,0.0620632572703992,-0.245297178986461,1.1889609404235,-0.248914083519022,-1.89666437726226,-0.237442546480893,2.74047414253228,0.773723802141179,-0.839797188551823,1,0.0255182562026188,0
"Colombie","COL","Colombia",0.343564130268768,0.0976794049097744,0.452157910709944,0.067911119182812,0.0396027195328015,0.480431057495612,-0.0786966321124767,0.230919526481978,-0.564676240119829,-0.896815674995464,0,0.719164895178013,0
"Comores","COM","Comoros",-0.284096097077267,-0.414302717406243,-0.289736795321099,0.85771205085152,-0.277982150757486,-1.24727280838961,-0.241792551326295,0.765023471011982,-0.344355002393786,-0.0342334752247612,1,0.494160798951165,0
"Cap-Vert","CPV","Cabo Verde",-0.284096097077267,-0.356426477492259,-0.287679405675977,-0.144142904193447,-0.279913481353665,-0.689222418708572,-0.24137420503836,0.333913542432962,-0.178599304852231,1.08212966940099,0,-0.387713899603113,0
"Costa Rica","CRI","Costa Rica",-0.230678205388242,-0.347522440582415,-0.235421708689875,-0.302900116449163,-0.251050691990999,0.41647245281587,-0.209646783808093,0.121867039004465,-0.435983928363963,0.624522186385519,0,0.774250654560482,0
"Chypre","CYP","Cyprus",-0.274451199966748,-0.347522440582415,-0.279038369166464,-0.468271070835306,-0.275750950692122,0.736736596041096,-0.229690892971211,-0.277992081746416,-0.564676240119829,0.738560027495845,0,-0.77732809980258,1
"Tchèque (la République)","CZE","Czechia",-0.221404265858898,0.102131423364696,-0.191393570284261,-0.82722625106193,-0.214957588191205,0.969531308467182,-0.132669151846588,-1.08982726630123,-0.822060863631562,1.15803938696694,0,-1.31575737430076,1
"Allemagne","DEU","Germany",0.288291450673875,3.28532461863385,0.327068620286518,-0.983637455204489,0.249793191122382,1.23191779697181,1.58924909764634,-1.08982726630123,-0.822060863631562,0.756943239609014,0,-1.43143510192799,1
"Djibouti","DJI","Djibouti",-0.28446705465844,-0.400946662041478,-0.290559751179148,0.214564545602445,-0.277194961314177,-0.264241965481354,-0.240724705674457,1.46684771789379,-0.307291616608097,-0.247436822270032,1,-0.0903797655599079,0
"Dominique","DMA","Dominica",-0.28446705465844,-0.396494643586556,-0.290559751179148,-0.95737308221177,-0.28298179135114,-0.260252631809863,-0.242059374475302,1.10468586101414,-0.564676240119829,1.29214674639938,1,0.229809397299106,0
"Danemark","DNK","Denmark",-0.225855756832983,0.217883903192665,-0.231718407328655,-0.860371411276539,-0.246129484128306,1.66632298286076,-0.0721082718678287,-1.08982726630123,-0.822060863631562,1.21418921625417,0,-1.27856085652195,1
"Dominicaine (la République)","DOM","Dominican Republic",-0.152777113341749,-0.173893720840461,-0.125557101640353,-0.220399083725145,-0.214527068094493,-0.303805907672939,-0.196925383120505,0.313718718124154,-0.616153164822176,0.139417753954631,0,0.321403271544959,0
"Algérie","DZA","Algeria",-0.176518398536871,-0.414302717406243,-0.173700019336211,0.604431912762706,-0.00715651693565634,-1.19084199769821,-0.152211672431995,-0.0991998015104502,1.23587230719541,-0.999745036357902,1,-1.19720081409232,0
"Equateur","ECU","Ecuador",-0.168728289332221,-0.414302717406243,-0.163001593181576,0.367577571150203,-0.171949941592288,-0.480259361110193,-0.190609638194738,-0.483980113648385,-0.435983928363963,-0.119164898450202,0,0.890692323439292,0
"Egypte","EGY","Egypt",0.250824734975323,-0.254030053029055,0.321307929280176,0.643748164400254,0.360781820095517,-0.298746625833454,-0.039855230257653,0.251922308553564,4.32563160660309,-1.07555067568635,0,-0.709524639554426,0
"Espagne","ESP","Spain",0.320564760235994,0.422676752119072,0.349288428453837,-0.52612634782526,0.0190376728763248,1.09376210252297,0.431494292305024,-1.08982726630123,-0.822060863631562,0.470839001959868,0,-1.27152543855349,1
"Estonie","EST","Estonia",-0.277047903034965,-0.303002256033196,-0.279861325024513,-0.850906204219777,-0.274927727884033,1.302532039928,-0.228572588831512,-1.08982726630123,-0.822060863631562,0.820917929088341,0,-1.06227722420581,1
"Ethiopie","ETH","Ethiopia",-0.255903320908059,-0.409850698951321,-0.259698906502316,1.20464270706387,0.435804703800904,-1.23923495905189,-0.196745990451378,-0.799020633027867,3.03870848904442,-1.28270977947671,0,-0.0937501175626213,0
"Finlande","FIN","Finland",-0.232903950875285,-0.338618403672571,-0.246531612773534,-1.09083855083508,-0.248008583993239,1.26838480767569,-0.112754955235696,-1.08982726630123,-0.822060863631562,1.05794325445575,0,-1.04873885030095,1
"Fidji","FJI","Fiji",-0.271483539317358,-0.392042625131634,-0.276569501592318,-0.515551057407205,-0.27773146378299,-0.187758581810343,-0.23969130809623,-0.314746889786976,-0.526068546593069,0.977647491122761,0,2.77082226164086,0
"Gabon","GAB","Gabon",-0.282983224333745,-0.093757388651867,-0.260521862360365,1.11572945525835,-0.269500435744701,-1.46903475106014,-0.23448340838306,2.10904569970581,0.0530468563083285,0.0530636387422524,1,-0.131133010058568,0
"Royaume-Uni","GBR","United Kingdom of Great Britain and Northern Ireland",0.421094264734088,3.13840800962143,0.629093420190448,-0.668887888687126,0.145468835100982,1.53091457890441,1.38125733294585,-1.08982726630123,-0.822060863631562,0.719417879913558,0,-1.45665379915573,0
"Géorgie","GEO","Georgia",-0.276305987872617,-0.173893720840461,-0.26381368579256,-1.35274075288097,-0.259569069267896,1.54526231907564,-0.233314520875538,-0.129126712140612,0.150853013242787,-0.396372997197729,0,-0.668391102192605,0
"Ghana","GHA","Ghana",-0.259983854300971,0.266856106196806,-0.201680518509872,0.816923686063892,-0.0882408671658339,-0.306025232475546,-0.210570355310202,0.249960333134413,1.61794536725966,0.27953267421833,0,-0.290194011671545,0
"Guinée","GIN","Guinea",-0.280386521265529,-0.236221979209368,-0.277392457450366,1.44175460147567,-0.201485178356895,-1.1260813212477,-0.236203721169724,0.869655455324879,0.104523781010675,-0.781498941340009,1,-0.325501420750832,0
"Gambie","GMB","Gambia",-0.283725139496093,-0.303002256033196,-0.281095758811586,1.52269632741163,-0.268376643977355,-1.0587547938412,-0.241495626853473,-0.300711349970898,-0.0402550697146745,0.377543660559328,0,-0.425206301877029,0
"Guinée-Bissau","GNB","Guinea-Bissau",-0.283354181914919,-0.400946662041478,-0.289736795321099,1.09015377785196,-0.271115429976945,-1.60857265657025,-0.241713219341552,0.243036469535035,0.233216092766541,-0.471939332549427,0,-0.39077106924793,0
"Grèce","GRC","Greece",-0.199146810988471,-0.0625932594674137,-0.181518099987675,-1.29118132497298,-0.214638569379099,0.353055051903782,-0.138694348978545,-1.08982726630123,-0.822060863631562,0.330894904580252,0,-0.999943790373109,0
"Grenade","GRD","Grenada",-0.28446705465844,-0.38313858822179,-0.289736795321099,-0.733180744851281,-0.282723852782308,-0.813377677850024,-0.241771111834126,1.95394882862668,-0.564676240119829,1.16853153688084,0,0.306255806223201,0
"Guatemala","GTM","Guatemala",-0.197662980663776,0.195623810918056,-0.151891689097916,0.257161729451724,-0.176888925487116,-0.10079998507103,-0.206414851478942,-0.108354879003618,-0.63159624223288,-0.488849170155412,0,0.795476042618631,0
"Guyana","GUY","Guyana",-0.269999708992663,-0.409850698951321,-0.27862689123744,-0.744741733244969,-0.278419274297182,-0.653969417607243,-0.239768697538918,-0.447629284489214,-0.500330084241896,-0.133775247321787,0,0.358224308648001,0
"Hong-Kong","HKG","China, Hong Kong SAR",-0.277418860616139,3.02710754824838,-0.127614491285475,-0.492310684754849,-0.235265068484577,1.6684130417275,-0.0735777334203191,-0.446114666607582,-0.529671931322234,-0.10746678672695,0,0.961542808721002,0
"Honduras","HND","Honduras",-0.203598301962557,-0.347522440582415,-0.196742783361579,0.331739650745413,-0.220898472895117,-0.593545379692073,-0.230041802113496,0.0800878193575244,-0.461722390715136,-0.49054155392567,0,0.745841841256758,0
"Croatie","HRV","Croatia",-0.264435345275056,-0.280742163758586,-0.26381368579256,-1.70836156400697,-0.257354496530786,0.757754769987463,-0.213254181198569,-1.08982726630123,-0.822060863631562,0.887601365939854,0,-1.26447467360901,1
"Haïti","HTI","Haiti",-0.281128436427876,-0.00916903800835104,-0.250234914134754,-0.0314871520036196,-0.211163598955483,-1.80389348567149,-0.234476330774184,0.273328827167677,-0.0499069930963645,-0.833884046976696,1,0.368920890808655,0
"Hongrie","HUN","Hungary",-0.0871176214739898,-0.0759493148321794,-0.185632879277919,-1.23533169309787,-0.220737872541244,0.741781861092355,-0.167581221003678,-1.08982726630123,-0.822060863631562,0.971665108759804,0,-1.22143082791132,1
"Indonésie","IDN","Indonesia",1.02835182511556,-0.414302717406243,0.603581788590933,-0.172708709295626,1.45325370122429,0.44298676516813,0.291470690734398,-0.162671014949834,0.0242197784750145,-0.401823267362047,0,1.46741399385068,0
"Inde","IND","India",1.28542542886899,-0.414302717406243,1.44752302102003,-0.251407606799865,8.48532488020472,0.557170636906994,1.12898764348892,-0.444939323131435,-0.307291616608097,-0.702875050007839,0,0.169418786581964,0
"Irlande","IRL","Ireland",-0.227339587157678,0.00863903581133653,-0.238302054193046,0.0779862198647165,-0.251777269656862,1.22149086395184,-0.0537212684561328,-0.476709947816551,-0.435983928363963,1.18245989655066,0,-1.34343587964101,1
"Iran","IRN","Iran (Islamic Republic of)",0.565767721391862,-0.396494643586556,0.630739331906545,0.0637298693393219,0.248644044444216,-0.41610296397436,-0.0405125795283022,0.51054125196193,-0.358768541310443,-1.71882798243591,0,-0.448567000546451,0
"Iraq","IRQ","Iraq",-0.247000338959889,0.0665152757253211,-0.207029731587189,0.902026516144478,-0.031178321604485,-1.49400565928651,-0.139273067135817,0.471911952831062,1.75178537148576,-2.69217004721095,0,-0.539870582839303,0
"Islande","ISL","Iceland",-0.280757478846703,-0.405398680496399,-0.287267927746953,0.850710081311555,-0.281128752304439,1.17363131926125,-0.231742833522713,-0.205290423428074,-0.822060863631562,1.91275692000439,0,-0.964568490433845,1
"Israël","ISR","Israel",-0.0555862270742186,-0.414302717406243,-0.0403811703322961,0.581192988461776,-0.22534001025311,0.995632125566745,-0.0627351280143481,-0.346654678267452,-0.461722390715136,-0.727371094996461,0,-0.69217891500793,0
"Italie","ITA","Italy",0.219293340575552,0.00418701735641463,0.175644742405528,-2.2650405187764,0.0998592201938585,0.697762137665502,0.732766114858403,-1.08982726630123,-0.822060863631562,0.57252886639784,0,-1.25715520652525,1
"Jamaïque","JAM","Jamaica",-0.234758738781154,-0.271838126848743,-0.225546238393288,-0.769067701369188,-0.264522511430017,0.450865757572611,-0.23475105758289,1.10576281491269,-0.358768541310443,0.564849867677281,0,0.466074792380123,0
"Jordanie","JOR","Jordan",-0.215839902141291,-0.138277573201086,-0.194273915787432,0.0701682860957101,-0.218616582260137,0.395932407090135,-0.221106056160714,-0.591301574641338,0.156000705713021,-0.150650138950215,0,-0.668898592873881,0
"Japon","JPN","Japan",0.567993466878905,4.45620547227831,0.717972652859724,-1.38753655931064,0.526842399897803,1.09874195589583,2.09337497641561,-0.326843476375704,-0.271257769316454,1.25349996811357,0,0.983952775232523,0
"Kazakstan","KAZ","Kazakhstan",-0.205082132287252,0.395964641389541,-0.145308042233525,0.00546565671556303,-0.164634071176664,1.22016783488531,-0.13495220806489,-1.08982726630123,-0.822060863631562,-0.0491984932101852,0,-0.0991389870879913,0
